x0,x1,y,split
0.7213012060063744,-1.0898369028723935,0.0,train
-1.4172417294075093,-1.3998015936031718,0.0,train
-1.1845959757334692,-0.06063446204521507,0.0,train
0.1511636431863098,2.5925294616741006,0.0,train
-2.878862234601018,0.28773016479098323,0.0,train
-1.16875730800221,-1.0241460012189798,0.0,train
-1.2901721136589495,-1.8134456015166813,0.0,train
-1.1436053977166534,1.0289635591840411,0.0,train
-1.8214358826143344,-3.2770763857674763,0.0,train
0.7252247635059683,-0.5823306569085882,0.0,train
-2.4580730588655273,-1.857690863527388,0.0,train
-1.4923415926212398,-1.424091672808865,0.0,train
-3.1918251199216967,-0.9285524768175398,0.0,train
-0.8848833357008392,-0.5668135253890502,0.0,train
0.6005270772814321,-3.64368844736731,0.0,train
-0.6067684765441287,-1.1457504517870276,0.0,train
-1.7447186114081012,-1.969653576060154,0.0,train
-2.460303183193871,2.4614099503655913,0.0,train
0.21185771125151034,-0.3876735436822181,0.0,train
0.8869297682283952,-1.50978866451061,0.0,train
-0.3499227947413594,-0.5678099371433144,0.0,train
-2.03751270515862,-1.3323819754283648,0.0,train
-1.6614078190072927,-0.6050967734900895,0.0,train
-4.304809566022909,0.41119580479231915,0.0,train
-2.2141943493624576,1.1515457901267168,0.0,train
-0.6724765326597281,-0.31843290114732503,0.0,train
-1.8508204527341423,1.823923071462264,0.0,train
-1.2661524259551293,1.1229989057369316,0.0,train
-0.7311239095941952,-0.6276791725532956,0.0,train
-2.994824615139904,1.6352735615174228,0.0,train
0.15078589537050538,-2.380742322828709,0.0,train
0.45796307746136544,-2.504708093312553,0.0,train
-0.4362623741057082,-1.45572544216056,0.0,train
-1.8256552544818343,0.30790140468329374,0.0,train
0.34176935219795734,-1.5066021524260216,0.0,train
0.13873917374096542,-1.2802137387002162,0.0,train
-1.4392591125109977,-2.2257459980616003,0.0,train
-2.115228635956683,-0.8189004356770708,0.0,train
2.494230912272995,2.051041511672673,0.0,train
-2.7385318338936364,-1.3887151397742021,0.0,train
0.14800378798505034,0.006601356664283478,0.0,train
-0.28855095589579155,-0.17254864182925259,0.0,train
-0.7907069334409169,-1.0351414579440565,0.0,train
1.6655991359427476,2.7147336637671318,1.0,train
-1.7190754515571294,0.9927822251343486,0.0,train
-0.26874961895044963,0.2694365793434429,0.0,train
-2.795384933907516,-0.9142418872211047,0.0,train
0.8101316305585927,-0.33528095376682976,0.0,train
-0.9269888916448566,-0.7708757727244097,0.0,train
0.528605168776844,-3.6890268539978845,0.0,train
0.5089672017080785,-2.312434819559522,0.0,train
2.273499947456372,3.814601291394158,0.0,train
-0.0010101000652131343,-0.042604187223170206,0.0,train
-0.06302582708604391,2.4816359917820727,0.0,train
0.46843495736101776,-0.9877060078479177,0.0,train
-1.4065601121021374,-0.7999208904664526,0.0,train
0.03377344522582335,-0.5038784611657846,0.0,train
1.4089725894388907,1.2213551911886513,0.0,train
1.9637148776422264,-1.4267195303571645,0.0,train
0.25520570051004854,2.0853537728321783,0.0,train
-2.095030919465264,-1.1327147550313799,0.0,train
0.44348423129265757,-3.433649538461363,0.0,train
-1.5799279159468984,-4.509984711773219,0.0,train
3.9085338375944985,2.6593743864110855,0.0,train
-0.08755260198525977,-1.8177956606020855,0.0,train
3.1300705773646955,3.1752629444628737,1.0,train
-0.6875353980894101,-0.6875732989743922,0.0,train
-1.8355586316670258,-1.9386140398643035,0.0,train
0.9230111276568667,-0.25302925621669026,0.0,train
-2.516161086343224,0.14825653428466637,0.0,train
-0.34386154556528886,0.003861275100390008,0.0,train
-0.4435523729855062,-3.440473271747605,0.0,train
-2.9869528024468446,-0.23692384511000647,0.0,train
-2.154669171511104,-3.2097479643422915,0.0,train
1.7694308930267537,-1.3288784547256658,0.0,train
-0.38744714688224086,0.11744123063692724,0.0,train
0.44926318706145724,-2.085897924433867,0.0,train
-1.9691628574153046,-3.377115762644846,0.0,train
2.0645928137141523,2.246959874904676,1.0,train
-0.3703120622729988,-5.476283548357079,0.0,train
-0.36855385716317624,-0.6413020580749379,0.0,train
1.215880482491909,3.0834795232142853,0.0,train
-2.314954183147799,0.5830376689831844,0.0,train
0.5258637377482033,-2.2038974470447648,0.0,train
-2.8738055272675966,-0.4942447518992725,0.0,train
-1.4485075377319694,-3.665723128062448,0.0,train
2.1183405132784454,-1.073527135210303,0.0,train
-2.0579392785310735,-0.2562186392574005,0.0,train
-0.008862267145608844,0.42863823994032035,0.0,train
0.6998870611403265,2.8090956780530445,1.0,train
3.0066820982599323,0.7371920954826794,1.0,train
0.7954737271564299,-0.6045674446006516,0.0,train
2.150851802285423,1.5641584737817087,1.0,train
-1.1269423891494939,-1.006994582387234,0.0,train
-0.28941758875915946,-2.3987583519558426,0.0,train
0.1820318183180857,0.40292630961401815,0.0,train
-0.2517657067886452,-0.8805448989375666,0.0,train
-1.8049981537710589,-1.3027871086535934,0.0,train
0.6636590076349627,-1.4880008910198195,0.0,train
-2.6285852956142617,-1.0315945886377873,0.0,train
-0.5286383312590877,-1.3786851487402598,0.0,train
-3.440091259971988,-0.1595440394480615,0.0,train
-1.3406954096424823,-1.4436128967254938,0.0,train
-4.210523901634334,-0.6124520652060043,0.0,train
-1.4327430609624683,-0.39682722978741647,0.0,train
-2.753754003208659,0.9733332605739502,0.0,train
-0.19770761073029083,2.3370291209277627,0.0,train
-1.7646363416068778,-0.5592506425354091,0.0,train
-3.7090421851995803,-0.36367739871493415,0.0,train
-4.522875601004971,-1.4384661477418286,0.0,train
-1.0894020186832707,-1.021930725033008,0.0,train
-1.8407814591698777,-2.1103498935338236,0.0,train
1.3211201993228676,1.2373516383885625,0.0,train
1.5635753532738534,1.3525748322607023,0.0,train
-4.94700801380308,-0.8105364342366166,0.0,train
-0.9000561906388512,-2.6266226281684064,0.0,train
-2.694843355540057,-1.4043063972623264,0.0,train
-0.23406607412493283,1.4692626973831233,0.0,train
-1.0617894795464293,1.4428027228589029,0.0,train
-1.9181502545783655,-1.338001953789798,0.0,train
1.987790075687701,3.0858413717690376,0.0,train
1.48522289509802,-3.111805039757821,0.0,train
-2.273198586235796,-0.4830789360319279,0.0,train
-0.3576474512729672,-2.460064394593708,0.0,train
-2.9880972833400032,-0.9547864624957084,0.0,train
-2.3055562686149536,-1.4862972277096334,0.0,train
0.009911235702179801,-0.7893631156702416,0.0,train
1.8035452444157705,-1.7938580446870118,0.0,train
0.1196988759445326,-0.5565061706431625,0.0,train
-2.5496360773308164,-1.5304485553467106,0.0,train
-1.5386836372526032,-0.7782079299729042,0.0,train
-2.991461226510857,-1.2776506368303269,0.0,train
-3.6532904760330775,-0.7212381477968797,0.0,train
-1.4844124339355083,-1.4988258141756374,0.0,train
2.0013804299701183,2.533060783477795,1.0,train
-1.1507520886670033,-1.7993124996900887,0.0,train
-3.7158276736903355,-0.4252877314539153,0.0,train
-1.0896253546262393,-0.5469413415463645,0.0,train
1.7317151088408278,-2.2551367004008793,0.0,train
-0.7867884257939753,2.069782119453581,0.0,train
3.4626071632931983,3.0096585885009466,0.0,train
-0.6053910846638577,-0.7469109030909555,0.0,train
0.6574626763940276,-0.5746424169610899,0.0,train
-2.053086126569743,0.5682046545797437,0.0,train
-3.619254954446655,-0.04478327303741966,0.0,train
-0.46974408480164975,-1.8637539653496202,0.0,train
-0.7111905139156808,-3.510440913715632,0.0,train
-0.6882694637464848,-0.5303810172946615,0.0,train
-2.2343729600580784,-0.7947168476969478,0.0,train
-0.4680143054145623,-0.7572820145318638,0.0,train
-2.0836471472079974,-2.58629498693095,0.0,train
3.3019186182751663,2.3781290913406115,0.0,train
-0.6463330878240645,-1.8259663288482804,0.0,train
3.957609090662659,1.4436552239893652,1.0,train
-1.223446005007324,-2.441954597488999,0.0,train
-3.115808243000212,-4.127009414733621,0.0,train
-0.4944786408447787,-2.508802420675741,0.0,train
1.856555483774058,2.268014483144549,0.0,train
2.544291979930843,2.829693924102667,0.0,train
2.6508153540099726,1.9934447278462186,1.0,train
-0.07777122014342462,-1.786180794474862,0.0,train
2.3168293941862763,-1.0395684270637837,0.0,train
-2.269155055854442,0.21033678557705576,0.0,train
-0.6591830088920088,1.1449833497447854,0.0,train
-1.463596535877335,1.5395798594498493,0.0,train
1.3988872439021842,-1.8852746135110021,0.0,train
-2.4426726302333814,-0.09526021199894336,0.0,train
-1.2908353525453762,-2.453120723679027,0.0,train
-1.6936286663360207,-3.5756060473116658,0.0,train
1.9769371124653283,2.3963090930457844,1.0,train
0.6847639701309295,-1.1733589289934905,0.0,train
-0.679122828603053,0.5900568642294924,0.0,train
-4.390566220803693,-2.672311818387821,0.0,train
-1.0287910614254527,-1.508796468431658,0.0,train
0.8488440552457882,-2.147885999170234,0.0,train
2.391963919970389,1.8843882878586353,1.0,train
1.5514241559958128,0.5814137076817828,0.0,train
0.6276115640723475,0.8078504233030298,0.0,train
-2.3650001667404217,-1.8686008024328638,0.0,train
0.6852524451238923,-1.8237623377627112,0.0,train
0.3256062231938757,-1.5308814868184117,0.0,train
-1.113351109993954,-0.9195075892937263,0.0,train
-2.6237139902084223,-2.0369452037379157,0.0,train
-1.5046162393872573,-0.18305222166415921,0.0,train
1.5909838919320742,-2.3442115670068837,0.0,train
-1.3602348281612182,-0.15359792159673155,0.0,train
-1.039359188390987,-0.9923954680182041,0.0,train
0.7529175141307435,-2.325250759376953,0.0,train
2.071464501471111,2.789276043927588,1.0,train
-2.285864744391868,-1.3952831816657376,0.0,train
-0.8440234727946478,1.689254992839779,0.0,train
-1.0138025138859654,-0.3823191673983139,0.0,train
-1.3197433263409615,-1.1992582020502072,0.0,train
3.3535478936041434,2.538138184969344,0.0,train
-2.794594521741853,-3.3276440514083423,0.0,train
2.268986795203698,2.566780284885608,0.0,train
-0.6278676376623948,-0.7127477935741982,0.0,train
-0.8780184173072488,-0.8333295488729193,0.0,train
-1.2311774595066132,-2.936746631848695,0.0,train
-2.944529212487055,-1.9780257630150722,0.0,train
1.9707775825478246,3.248039990491218,1.0,train
-1.4620908248646927,0.33420949104002085,0.0,train
0.26481646624148303,-2.466426887212734,0.0,train
-1.3158392633593934,-3.201710786160193,0.0,train
2.8613483610360766,2.200345584345652,0.0,train
0.08860189052996867,-0.7463064516096808,0.0,train
-2.775983463226438,-3.1465926688497587,0.0,train
-0.2784437468521006,-0.04826515817335998,0.0,train
-0.5811960851187256,0.6189712350076243,0.0,train
0.1904212231156476,-1.8479296096897826,0.0,train
-2.263185792384492,-0.9987559249973095,0.0,train
-2.354047159426469,-0.44745440786604135,0.0,train
-0.5911124382550279,-2.452037663924152,0.0,train
2.9021462798998927,3.291770426628644,1.0,train
3.2659084854735454,2.4089309204944946,0.0,train
0.6732852112469156,-1.0854934575477413,0.0,train
0.07950341078031449,-1.2816605737060518,0.0,train
-2.044890139921967,-1.2853778148531432,0.0,train
1.669836667350884,-0.4995460275634194,0.0,train
-0.6497725728219577,-1.2750181807461474,0.0,train
-1.3470718373907207,-2.99512620054057,0.0,train
-0.8389348842316965,-2.580719208375033,0.0,train
-1.837722439781814,0.07396596054153523,0.0,train
-0.7988617154019249,-0.32625444211769644,0.0,train
-1.5997449686222405,0.8437601413581218,0.0,train
-0.8924785951873927,-1.6017812321888634,0.0,train
2.5392436910602494,4.101914066916204,1.0,train
-0.4580951327584375,-0.5215517706754783,0.0,train
-0.15602023009655686,-3.5933642882941426,0.0,train
3.483803048751417,1.6157063141846997,0.0,train
0.5130165064701375,0.7969092853885681,0.0,train
-1.6514700147526626,-3.4468153197867593,0.0,train
-3.0855035521355165,0.9378311540082552,0.0,train
-0.5599078887728036,-2.1949515232359973,0.0,train
-1.02862946982363,-1.4447912253323234,0.0,train
-2.0866664289104513,-3.2530387872104605,0.0,train
-0.49794870529086077,-1.4764341784526926,0.0,train
-1.7781420225162032,-3.8263362650887385,0.0,train
-1.9565562916184602,0.09872133325678198,0.0,train
-4.7197229262232225,-1.1322470361370385,0.0,train
2.3971722696447726,3.5931707764397487,1.0,train
2.6085845872537075,4.348290789436711,0.0,train
3.621811861418018,3.4201325089197536,1.0,train
-1.3261270951657642,-0.20540001014567252,0.0,train
-2.8074399602241313,-0.8573919836939978,0.0,train
-1.0689750669318143,-1.6573659718530616,0.0,train
1.6973277927891968,1.6310821283347803,0.0,train
-0.6332516738574129,0.008419489852452292,0.0,train
-0.4534321140752206,-2.7835151445861097,0.0,train
-2.880324110650934,-1.6027167582696187,0.0,train
0.25640900223617075,0.5460376364773369,0.0,train
-3.834985738929638,-1.0574124225965802,0.0,train
0.8924425799129218,-2.025008897272083,0.0,train
-1.2406142843320045,-2.332542070827631,0.0,train
1.4927475743167038,3.71113901979125,1.0,train
1.3946328231344252,-0.5685449508103596,0.0,train
-2.0337795737751434,0.5881003711325593,0.0,train
-2.290638285018753,-0.2780140525702902,0.0,train
0.07946905706356844,-1.0811664000975696,0.0,train
2.796981934189007,2.8062057282166086,0.0,train
1.4270242287386647,1.3787838280660576,1.0,train
0.1828442925260025,0.39067068622951034,0.0,train
-1.048645970676142,-1.9133293489370375,0.0,train
-0.08122117060698932,-0.7481752802213454,0.0,train
3.4635170332264678,3.7725606297008496,0.0,train
-2.215744875453529,-0.40444780385084683,0.0,train
1.8203152355118855,2.0915020256814985,0.0,train
2.6288076613722757,2.031576940701331,1.0,train
-2.3390239154343755,-0.7236208867599586,0.0,train
1.557371336268163,-0.5940363967260551,0.0,train
-2.5049915709580346,-0.413811851031369,0.0,train
-0.8107316314645437,-2.7377651233371045,0.0,train
0.3800609093932341,-1.0229251837368394,0.0,train
2.045160436681886,1.676156449590829,1.0,train
-3.0029403222337048,-1.5076769454561094,0.0,train
3.198433722097365,1.4756848442283415,1.0,train
-1.614008782003235,-0.24128574346474346,0.0,train
2.2404225149716486,1.523021320219091,0.0,train
-0.6612796858455705,-3.2891530229129353,0.0,train
0.5611727283106732,-0.7535707319398398,0.0,train
-2.145304941958178,-2.750839970920029,0.0,train
-0.5028965640483462,-1.221039134500819,0.0,train
-2.0872520680779543,0.06047628184137155,0.0,train
1.0851905143304663,1.7289166154142608,0.0,train
3.222776145321447,2.5752098382087,1.0,train
3.3241241582591017,2.6414499709844197,0.0,train
-2.503792479503012,0.9589416096535919,0.0,train
3.143773545183598,3.182198776459433,0.0,train
2.1537713222539225,1.9116133661261798,1.0,train
-4.508497772241885,-2.2010969403470755,0.0,train
-2.966239377173451,-4.0333037157206855,0.0,train
-1.6814656951099607,-0.8681841813241349,0.0,train
-1.8531474890137465,-1.7750688374107482,0.0,train
-0.24264205116802354,0.15957024378563942,0.0,train
-1.4961507643157976,-3.3086881492921423,0.0,train
-1.3064228957480917,-1.5773418915734179,0.0,train
2.3131873632766786,-2.9630613120984926,0.0,train
-1.7294004523502065,-1.758812821826468,0.0,train
0.7432385018322095,-1.718046300653147,0.0,train
-1.4734873842692868,-2.1387772755674126,0.0,train
0.7717603296346254,-0.3319499909204954,0.0,train
-3.04729269521727,0.189697059065831,0.0,train
2.671727298005073,2.7842981672319373,1.0,train
0.027946634659522053,0.9143300768279391,0.0,train
-1.40919607766782,-1.8889963356246324,0.0,train
-0.5895008037866623,-0.8511151338663216,0.0,train
-1.450166430200097,-5.154057193977521,0.0,train
-0.26930053110791224,-1.2083293501283796,0.0,train
-2.115812935120982,-3.6120092087600844,0.0,train
-0.9567577529032618,-3.4670813961367535,0.0,train
-1.9877391366095165,-2.6467598908883936,0.0,train
0.14593180520569507,-0.0939161101739975,0.0,train
-2.4549343406908606,-0.6700675026445121,0.0,train
-2.532294837681504,-1.8446086377991466,0.0,train
-0.7180929304104737,-2.243610771409285,0.0,train
2.0116106831474405,2.3513808330627315,0.0,train
-1.323716309689095,2.188500734794247,0.0,train
1.3474832173133418,-2.2265813229656146,0.0,train
-2.0713965387259248,0.7090754760649973,0.0,train
1.4261483009836518,-0.7880076855875385,0.0,train
2.740548091435685,2.4151421972417992,0.0,train
-1.8212832358231843,0.07909232724659528,0.0,train
-2.504723733919143,1.2827320003409057,0.0,train
1.2318196604734997,-2.533660851292547,0.0,train
-5.360312883571067,0.0600491521869567,0.0,train
-2.0732641977522834,0.2930526507896049,0.0,train
-1.7756046853939342,-0.2091071948868171,0.0,train
-1.1438651193585876,0.5151069964944975,0.0,train
-3.6360712514899474,-1.9519039342496762,0.0,train
3.5767003390258436,3.125049120560342,1.0,train
0.3714191803173295,-4.3643073754563995,0.0,train
0.26738444509854187,-0.8144587632056859,0.0,train
0.8100502702713271,-0.36486023004024465,0.0,train
-1.9983511534317415,-1.4829979337201022,0.0,train
-3.436888566234488,0.22723957076198664,0.0,train
2.5416231794079094,3.0469489526212277,1.0,train
2.0759932694254735,2.3110762961176463,0.0,train
1.7640051177502425,3.0400516147275516,0.0,train
-1.2031094372905131,0.6255257897096012,0.0,train
-3.7798056446122366,-3.1643105319292806,0.0,train
-5.099326241595734,-1.7434476016112395,0.0,train
0.10607326901642053,0.855548373909735,0.0,train
1.8059065885426377,4.952829391239118,0.0,train
1.2239045751619329,-0.5584978367228142,0.0,train
-0.7130299629018763,0.15007048249830537,0.0,train
1.333449650686495,-1.1243129130719771,0.0,train
-1.95291240045951,1.2113613510366967,0.0,train
2.1505053395221747,2.9158733847821128,0.0,train
-0.18491181199760118,-3.4525207913921547,0.0,train
-1.0079242372841353,-1.4526486664799108,0.0,train
-0.17755079620929268,-2.26456795668495,0.0,train
-3.207170266723733,-1.9647910497920393,0.0,train
-2.6934771691259103,-3.426203786138238,0.0,train
-0.33554985464311454,-1.134278661586242,0.0,train
-3.570276376246773,0.7505539561829404,0.0,train
-2.2476665139264114,0.12526061191836446,0.0,train
0.5162749001495448,-1.4188675879738333,0.0,train
1.0479791992584078,-0.6106231774687569,0.0,train
-0.5883409998350277,-3.1136815182500177,0.0,train
-1.5511896722632244,-1.3537640137469311,0.0,train
0.31967057630782747,0.006516792141075925,0.0,train
-0.07452880282889617,-1.5443445116282362,0.0,train
0.7466187998277032,-0.2919555325947418,0.0,train
-0.32625585304988,-0.23177892719790738,0.0,train
-1.0896405265261564,-1.257123879929466,0.0,train
-1.2490795252156839,-0.06464120964254709,0.0,train
-2.044509446081784,-2.145622692966329,0.0,train
-0.0055927034686627155,-2.22606165975477,0.0,train
2.2889694715675,2.1293406882321033,0.0,train
-1.086441508260486,-1.7098840942081766,0.0,train
-2.0454946376698415,-0.18396506390358736,0.0,train
1.0585509314926644,-0.7020066589750257,0.0,train
2.661528001568088,2.468931969153536,0.0,train
2.7869375593362755,3.5579659758134667,1.0,train
-1.780970916477359,0.02217545477100862,0.0,train
-2.5051037472838433,-1.468065638413643,0.0,train
-0.21182438474426815,-1.024839131384611,0.0,train
-3.208078810955785,-0.4778678415333095,0.0,train
1.6182253607566215,2.7413728748008563,0.0,train
-3.492895856169187,-2.1194168549307983,0.0,train
0.08928033363519425,-1.6178496191951353,0.0,train
1.4235994467600444,1.0497332781687432,0.0,train
-1.5143636391293382,-0.6936996154906762,0.0,train
-0.9974075764001323,-1.2320062190628076,0.0,train
-0.7376047509558643,0.22586169374326195,0.0,train
1.9691718413567625,2.0092657211087777,0.0,train
-4.173128881905793,-1.5010494639910583,0.0,train
-0.5947840650991698,-1.2935870769613342,0.0,train
-1.1183300832034333,0.10172213352676027,0.0,train
-2.4140899823860704,-0.5361181510688413,0.0,train
-2.3129983836452133,0.12267772575807279,0.0,train
-0.30770037700834774,1.0334649114174592,0.0,train
1.1934136981371217,0.25777560308260566,0.0,train
-3.137711752943118,-0.5427625583824597,0.0,train
0.9209500161879466,-1.2956189617375293,0.0,train
0.048843667256113686,0.483858619038941,0.0,train
-2.6158399968176433,0.989119780046089,0.0,train
-2.789458613291087,-2.561642833827446,0.0,train
-0.629571531298136,-0.07844135007146667,0.0,train
-0.3340858855757844,1.1799091379402786,0.0,train
-0.6715598483123136,-0.058529551034466436,0.0,train
-1.9225916190389396,-1.3200081919598252,0.0,train
1.6923054531690112,2.3326595401026293,1.0,train
-0.6191550079170958,-2.0737154230163153,0.0,train
-2.106762733535026,-0.8013710404615738,0.0,train
1.0015676818627004,0.4889780440836225,0.0,train
0.6399753802889324,2.324966668853963,1.0,train
-1.815029534904317,0.5673098112310644,0.0,train
-1.7327117657438684,-1.5218240990069736,0.0,train
0.10349013774872053,-2.514452729308562,0.0,train
-2.300241999959793,-2.5735731781921927,0.0,train
-3.1052891182578923,-1.1313400901675599,0.0,train
-0.884551367626795,1.1040956809626064,0.0,train
2.1225494762072783,3.602360762178017,0.0,train
-0.7021943152239063,0.09617503255202058,0.0,train
-0.15725707511100478,-0.8988255539023507,0.0,train
0.5333452633864044,-1.4631742340971434,0.0,train
-1.6166554868183667,0.07774919184911701,0.0,train
-0.6114434942731599,0.06808636690084113,0.0,train
2.3685643258997673,1.6405081134172523,1.0,train
2.336382009280271,1.6657118872123962,0.0,train
-1.162062661641982,-0.5872795548789596,0.0,train
-1.5119045568007408,-2.883429785911863,0.0,train
-1.857177489153821,-2.701269302920301,0.0,train
2.7115645042634426,2.248861748370858,1.0,train
0.05614000991583716,-1.5542092997111985,0.0,train
-0.1794922604920473,-0.37116749929939424,0.0,train
-0.0591900017214485,-1.7447206983481887,0.0,train
-3.0997183044154726,0.9006005017064647,0.0,train
-1.8419339224146276,-1.372121186565408,0.0,train
-1.1082095885653191,-1.0509185388670186,0.0,train
-1.8532591818302016,-1.6769629598244133,0.0,train
-3.168015108379646,-2.4840801164429647,0.0,train
-2.92789744800603,-1.018070111032577,0.0,train
-0.4842971773342733,0.3828443776220491,0.0,train
-0.9253187420105715,0.541027733034713,0.0,train
2.259411014424576,-1.9286566216100842,0.0,train
-2.5234964207667363,-3.0707929672795458,0.0,train
-0.33647410621678125,-1.3742318047345876,0.0,train
-3.3638932966368875,-1.6039404445785177,0.0,train
-0.344591526714681,-0.262541928767002,0.0,train
-3.743834274569938,-2.052415919335147,0.0,train
-0.4896057186431472,-1.5523997617931957,0.0,train
0.697793840109849,-2.0496576315573494,0.0,train
-1.9881976923232678,-0.40276636284576894,0.0,train
-2.406702106590192,-0.4855473119561419,0.0,train
0.15921467968126876,-0.02327917218445647,0.0,train
-1.0411906916614249,-0.42232170271300795,0.0,train
-2.5297501211752285,0.1136777154188972,0.0,train
0.7261224402936501,-2.3877660030016927,0.0,train
-1.3294407854419248,-0.6969633824160542,0.0,train
2.4952991786424765,3.114231308275749,0.0,train
-2.1230382102239433,-1.1831236981921962,0.0,train
-1.2677873302021851,-1.0278278154589313,0.0,train
-1.4255109324749444,-0.9426948057859326,0.0,train
-1.9764835659747861,-0.10700259728079496,0.0,train
1.6450444125702857,-0.6146959237488564,0.0,train
-0.2778390699500046,-1.3096635783314259,0.0,train
0.03560370670534892,-1.8212826338733,0.0,train
3.3694646278146907,2.459516749510926,0.0,train
-1.0549754953347683,0.7001436855881669,0.0,train
-1.9300789275680623,-1.3219596176734045,0.0,train
1.8570145211834588,3.364130730030308,0.0,train
0.9520322907122343,2.3080506629935713,0.0,train
-0.22925517722592417,-1.6404957015388864,0.0,train
2.6005841768747144,2.3943161093669585,1.0,train
-1.2461994159849221,-1.5208793629874684,0.0,train
-3.217422519427531,-1.3437715508215136,0.0,train
-0.7156589733850912,-1.4324199305568786,0.0,train
-2.7385386284038,1.1747780137161719,0.0,train
2.343595337733518,2.9526542774624747,0.0,train
-2.5192704280495386,-0.7573374170981243,0.0,train
-0.5905657074291144,-2.3239960556204884,0.0,train
-1.7558095120471207,-0.8508667121131587,0.0,train
0.36713793629369995,-1.4974077275817907,0.0,train
3.1449114868120174,2.1188986020790703,0.0,train
0.04898343069332765,-2.4904005818875254,0.0,train
-1.3793649570369664,-1.6430787825530424,0.0,train
-2.5919676085857253,-1.2182228072514076,0.0,train
4.704646046620761,3.3329945533558365,0.0,train
-0.6954001022159519,-1.9467248783649451,0.0,train
-2.319700008963752,-0.5434874668948028,0.0,train
-0.5294037251834842,-1.0556641000925195,0.0,train
-1.3259065469405542,-2.824268293732077,0.0,train
-1.2646652038328587,-1.1474292185111126,0.0,train
-1.1422835814299992,-1.9596188150052378,0.0,train
-2.4165220376656658,-3.656115407196104,0.0,train
2.4964366935039335,3.025179948061069,1.0,train
-0.7817312792333918,-1.9683978703892495,0.0,train
-1.1036992448462344,-0.3443035120867326,0.0,train
-0.1405662051449514,-1.4961594724175127,0.0,train
-0.22766623969701497,-1.3906042467317536,0.0,train
3.54320003610411,3.2576647705033936,1.0,train
1.3668085068687663,1.8380782185870759,0.0,train
-1.3752057198596235,-1.5206610075886904,0.0,train
-1.0005238126751945,-3.9856530624634754,0.0,train
-1.0555046080927835,0.9377721917451104,0.0,train
